第0类：
		国家	0.03866175890627054
		明星	0.035769685815696076
		娱乐圈	0.020914946759563558
		范冰冰	0.01105560667805968
		的钱	0.009609570132772445
		偷税漏税	0.008952280794005521
		钱	0.008952280794005521
		戏子	0.008294991455238597
		的人	0.00816353358748521
		中国	0.007900617851978441
		交税	0.007243328513211516
		纳税	0.006717497042197975
		赚钱	0.006586039174444591
		老百姓	0.0064545813066912055
		估计	0.005665834100170896
		都要	0.00553437623241751
		公司	0.00553437623241751
		真的	0.005402918364664126
		社会	0.005140002629157355
		偷税	0.0050085447614039704
		工资	0.004877086893650585
		高	0.0047456290258972005
		贪污	0.004614171158143815
		精神	0.00395688181937689
		税收	0.0034310503483633496
		缴税	0.0032995924806099646
		普通人	0.0032995924806099646
		支持	0.0032995924806099646
		收入	0.0032995924806099646
		行业	0.0032995924806099646
第1类：
		刑事责任	0.028465456155890172
		逃税	0.027468999114260408
		第一次	0.020272364924712134
		追究	0.018943755535872454
		偷税	0.01728299379982285
		罚款	0.016729406554472984
		首次	0.016507971656333036
		税款	0.013961470327723649
		补缴	0.012632860938883968
		补交	0.01174712134632418
		偷税漏税	0.010529229406554472
		初犯	0.010197077059344552
		刑法	0.010086359610274579
		数额	0.009754207263064658
		法律	0.007650575730735163
		缴纳	0.007318423383525243
		行政处罚	0.0070969884853852964
		年	0.006986271036315324
		处罚	0.006764836138175376
		偷逃税	0.0066541186891054035
		发现	0.0063219663418954825
		被抓	0.006100531443755536
		坐牢	0.005768379096545616
		漏税	0.0055469441984056685
		税务机关	0.005436226749335696
		没事	0.005436226749335696
		就可以	0.005214791851195748
		初次	0.0051040744021257755
		这是	0.004882639503985828
		刑事处罚	0.004882639503985828
第2类：
		法律	0.031139931740614333
		做	0.014621160409556314
		粉丝	0.012027303754266212
		洗洗	0.008750853242320819
		的人	0.00861433447098976
		都是	0.008477815699658704
		有钱	0.008204778156996587
		犯法	0.008068259385665529
		老百姓	0.007385665529010239
		有钱人	0.006976109215017065
		国家	0.006839590443686007
		社会	0.006839590443686007
		中国	0.005337883959044369
		公众人物	0.005064846416382253
		真的	0.005064846416382253
		洗白	0.005064846416382253
		偷税漏税	0.0049283276450511945
		事情	0.0049283276450511945
		明星	0.004655290102389078
		宽	0.004655290102389078
		严	0.004518771331058021
		事	0.004382252559726962
		公益	0.004109215017064846
		三观	0.0036996587030716727
		查出来	0.0035631399317406147
		不懂	0.0034266211604095567
		封杀	0.0034266211604095567
		错	0.0034266211604095567
		影响	0.0032901023890784986
		说	0.0031535836177474406
第3类：
		范冰冰	0.03282520325203252
		冰冰	0.03253484320557491
		希望	0.017000580720092914
		豪门	0.011483739837398373
		真的	0.011048199767711962
		凉凉	0.008870499419279908
		粉丝	0.008289779326364693
		娱乐圈	0.0077090592334494775
		凉了	0.00741869918699187
		吃瓜	0.006402439024390244
		姐	0.005676538908246226
		肯定	0.005386178861788618
		脑残粉	0.005386178861788618
		喜欢	0.00509581881533101
		复出	0.004515098722415796
		挺	0.004079558652729385
		终于	0.003934378629500581
		作品	0.003934378629500581
		里	0.0037891986062717773
		演技	0.0036440185830429734
		倒霉	0.0033536585365853662
		范爷	0.0033536585365853662
		凉	0.0032084785133565624
		我就是	0.0032084785133565624
		出来了	0.0030632984901277586
		感觉	0.0030632984901277586
		实锤	0.0029181184668989548
		惩罚	0.0027729384436701514
		加油	0.0027729384436701514
		教训	0.0027729384436701514
第4类：
		搜	0.05381905524419536
		热	0.04693354683746998
		评论	0.016509207365892713
		新闻	0.01154523618895116
		厉害	0.01010408326661329
		真的	0.009943955164131305
		微博	0.00978382706164932
		这么大	0.005460368294635709
		为啥	0.0046597277822257805
		没上	0.0046597277822257805
		中	0.004499599679743795
		月	0.00433947157726181
		后台	0.00433947157726181
		渣浪	0.00433947157726181
		年	0.004179343474779824
		看了	0.004019215372297839
		还不	0.003859087269815853
		范	0.0035388310648518818
		花钱	0.0035388310648518818
		都能	0.0035388310648518818
		李晨	0.003378702962369896
		买	0.003378702962369896
		新浪	0.0032185748598879105
		李	0.0032185748598879105
		不上	0.0032185748598879105
		事	0.003058446757405925
		范丞丞	0.003058446757405925
		撤热	0.003058446757405925
		问	0.003058446757405925
		都是	0.0028983186549239393
第5类：
		坐牢	0.08102889549014312
		不用	0.04268160950580611
		刘晓庆	0.02877396705374021
		经纪人	0.02526330002700513
		逃税	0.015946529840669726
		有钱	0.013110991088306777
		偷税漏税	0.010950580610315959
		范冰冰	0.010680529300567107
		税	0.00852011882257629
		偷税	0.008250067512827437
		这么多	0.007304887928706454
		当年	0.007304887928706454
		金额	0.006359708344585472
		反正	0.006224682689711046
		真好	0.005954631379962193
		就可以	0.005954631379962193
		交罚款	0.00500945179584121
		背锅	0.00500945179584121
		交钱	0.004874426140966784
		罚款	0.004604374831217932
		牢	0.004469349176343506
		了事	0.004199297866594653
		这么大	0.004064272211720227
		交	0.003929246556845801
		销毁	0.003929246556845801
		抓	0.003794220901971375
		那么多	0.0036591952470969484
		老板	0.0036591952470969484
		逃了	0.0036591952470969484
		会计	0.0035241695922225225
第6类：
		犯罪	0.04717351874244257
		范冰冰	0.017246070133010882
		判刑	0.014525392986698912
		法律	0.013165054413542925
		说	0.01029322853688029
		封杀	0.010142079806529624
		年	0.009990931076178959
		艺人	0.00968863361547763
		宽严相济	0.008025997581620314
		偷税	0.005909915356711004
		违法	0.005003022974607013
		成本	0.005003022974607013
		事	0.004851874244256349
		话	0.0043984280532043535
		一句	0.0043984280532043535
		法治	0.0043984280532043535
		法制	0.004096130592503023
